Tempo,Usina,Potencia Ativa(kW),Potencia Ativa(kW) prevista,PR,Status
2024-09-28 16:28:00,BET01 ,87.25,84.68530683585857,1.0302849840186852,Normal
2024-09-28 16:33:00,BET01 ,73.653,72.19112510555557,1.0202500638729057,Normal
2024-09-28 16:38:00,BET01 ,61.374,60.416576230952366,1.0158470378292825,Normal
2024-09-28 16:43:00,BET01 ,44.954,44.879363634920594,1.001663044193018,Normal
2024-09-28 16:48:00,BET01 ,32.712,32.766102385209294,0.9983488306124041,Normal
2024-09-28 16:53:00,BET01 ,23.995,24.06427218993506,0.9971213677526457,Normal
2024-09-28 16:58:00,BET01 ,16.329,16.64551813621936,0.9809847831933427,Normal
2024-09-28 17:03:00,BET01 ,11.752,12.103125454761871,0.9709888610116222,Normal
2024-09-28 17:08:00,BET01 ,9.43,9.356426594841254,1.007863408579437,Normal
2024-09-28 17:13:00,BET01 ,6.841,6.957099725396834,0.9833120510012222,Normal
2024-09-28 17:18:00,BET01 ,5.232,4.959134510714281,1.0550228046237078,Normal
2024-09-28 17:23:00,BET01 ,2.927,3.0888376396464663,0.9476056502390364,Normal
2024-09-28 17:28:00,BET01 ,1.646,1.7268970619047626,0.953154670484219,Normal
2024-09-28 17:33:00,BET01 ,0.54,0.525396920238095,1.0277943764026773,Normal
2024-09-28 17:38:00,BET01 ,0.042,0.1048195265873016,0.4006887014989448,Normal
2024-09-29 05:58:00,BET01 ,15.218,11.74524836006493,1.2956728996674765,Normal
2024-09-29 06:08:00,BET01 ,11.839,14.588085644047595,0.8115526799659756,Normal
2024-09-29 06:18:00,BET01 ,18.495,20.580888146428546,0.8986492647164737,Normal
2024-09-29 06:23:00,BET01 ,37.137,30.969402357539675,1.1991513291491978,Normal
2024-09-29 06:28:00,BET01 ,33.759,34.554796755736035,0.9769700061799977,Normal
2024-09-29 06:33:00,BET01 ,41.305,42.37873978174602,0.974663244181496,Normal
2024-09-29 06:38:00,BET01 ,81.119,68.97666052261918,1.176035479035681,Normal
2024-09-29 06:43:00,BET01 ,94.139,70.2271353944445,1.3404932362860853,Normal
2024-09-29 06:48:00,BET01 ,40.312,56.65888049444448,0.7114859956322764,Normal
2024-09-29 06:53:00,BET01 ,116.252,78.62130349776325,1.4786323150099812,Normal
2024-09-29 07:03:00,BET01 ,53.729,60.397013791666666,0.8895969622824847,Normal
2024-09-29 07:08:00,BET01 ,82.061,62.23119751587296,1.3186472906787496,Normal
2024-09-29 07:13:00,BET01 ,25.106,32.23356160476189,0.7788776278539159,Normal
2024-09-29 07:18:00,BET01 ,30.24,35.19396348015874,0.8592382616140511,Normal
2024-09-29 07:28:00,BET01 ,46.832,56.299132134523816,0.8318423077659066,Normal
2024-09-29 07:33:00,BET01 ,222.594,190.37717189047623,1.1692263194668007,Normal
2024-09-29 07:38:00,BET01 ,208.805,174.45741819484118,1.19688232326583,Normal
2024-09-29 07:43:00,BET01 ,99.767,96.87280572142842,1.0298762305583906,Normal
2024-09-29 07:48:00,BET01 ,201.463,160.9032217579366,1.2520756128990487,Normal
2024-09-29 07:53:00,BET01 ,63.663,71.94073454603172,0.8849367524773442,Normal
2024-09-29 07:58:00,BET01 ,59.503,65.59839883542571,0.9070800668364186,Normal
2024-09-29 08:08:00,BET01 ,81.12,86.37308522839085,0.9391814566482088,Normal
2024-09-29 08:13:00,BET01 ,95.441,100.60536387777772,0.9486671119836937,Normal
2024-09-29 08:18:00,BET01 ,169.977,163.43498618452386,1.04002823366161,Normal
2024-09-29 08:23:00,BET01 ,208.182,182.8521401623019,1.138526460861847,Normal
2024-09-29 08:28:00,BET01 ,91.449,103.5472984277778,0.8831616216794287,Normal
2024-09-29 08:33:00,BET01 ,98.252,91.25867436547628,1.0766319002894627,Normal
2024-09-29 08:38:00,BET01 ,77.783,82.57510727420629,0.9419666842418601,Normal
2024-09-29 08:43:00,BET01 ,171.244,120.17872709087312,1.4249110815636603,Normal
2024-09-29 08:48:00,BET01 ,69.517,77.91640871706342,0.8921997451452869,Normal
2024-09-29 08:53:00,BET01 ,109.406,107.51334631150792,1.0176038952690425,Normal
2024-09-29 08:58:00,BET01 ,185.286,171.16485671468246,1.0825002489200006,Normal
2024-09-29 09:03:00,BET01 ,95.694,146.12868353322511,0.6548611654209706,Normal
2024-09-29 09:08:00,BET01 ,166.729,165.33648394285723,1.0084223156555334,Normal
2024-09-29 09:13:00,BET01 ,239.287,204.83666553906923,1.1681844135192678,Normal
2024-09-29 09:18:00,BET01 ,168.901,169.06026693369418,0.9990579280597218,Normal
2024-09-29 09:23:00,BET01 ,97.062,120.25360222261902,0.8071442202647231,Normal
2024-09-29 09:28:00,BET01 ,121.774,150.52311005079378,0.809005341165935,Normal
2024-09-29 09:33:00,BET01 ,238.899,208.1697334939033,1.1476163993215502,Normal
2024-09-29 09:38:00,BET01 ,219.714,218.75911293333323,1.0043650161762987,Normal
2024-09-29 09:43:00,BET01 ,219.714,214.01790144408344,1.0266150565792964,Normal
2024-09-29 09:48:00,BET01 ,219.714,219.3917452789684,1.0014688552690159,Normal
2024-09-29 09:53:00,BET01 ,219.714,221.2447181134919,0.9930813348831826,Normal
2024-09-29 09:58:00,BET01 ,238.364,230.7430522167747,1.033027853753385,Normal
2024-09-29 10:03:00,BET01 ,236.828,232.59006161984155,1.01822063397999,Normal
2024-09-29 10:08:00,BET01 ,234.173,228.09646222460307,1.026640210532566,Normal
2024-09-29 10:13:00,BET01 ,232.902,231.9741924327924,1.0039996154635882,Normal
2024-09-29 10:18:00,BET01 ,231.623,231.32055226507904,1.0013074831957618,Normal
2024-09-29 10:23:00,BET01 ,231.113,231.2058676428572,0.9995983335379677,Normal
2024-09-29 10:28:00,BET01 ,230.979,231.15785615714285,0.9992262596646456,Normal
2024-09-29 10:33:00,BET01 ,231.209,230.8203991968253,1.001683563517466,Normal
2024-09-29 10:38:00,BET01 ,230.876,230.04497042380945,1.0036124657481515,Normal
2024-09-29 10:43:00,BET01 ,231.523,230.5604750198409,1.0041747180650815,Normal
2024-09-29 10:48:00,BET01 ,229.942,230.85074868571425,0.9960634795819898,Normal
2024-09-29 10:53:00,BET01 ,233.298,232.6275731269482,1.0028819750988243,Normal
2024-09-29 10:58:00,BET01 ,230.912,231.86877967103197,0.995873615790839,Normal
2024-09-29 11:03:00,BET01 ,234.229,234.0546864315296,1.0007447557283644,Normal
2024-09-29 11:08:00,BET01 ,235.974,227.2930433876984,1.0381927950055836,Normal
2024-09-29 11:13:00,BET01 ,204.103,217.7066467771984,0.9375138656601496,Normal
2024-09-29 11:18:00,BET01 ,233.888,225.90344107420648,1.0353450079725466,Normal
2024-09-29 11:23:00,BET01 ,231.768,228.88542034538247,1.0125939854546777,Normal
2024-09-29 11:28:00,BET01 ,232.065,231.47948221428564,1.0025294586808016,Normal
2024-09-29 11:33:00,BET01 ,231.426,231.32858262009364,1.0004211212414955,Normal
2024-09-29 11:38:00,BET01 ,231.199,228.63072211865028,1.0112333017083195,Normal
2024-09-29 11:43:00,BET01 ,231.852,228.56947666138947,1.0143611622450943,Normal
2024-09-29 11:48:00,BET01 ,233.028,232.8632657602353,1.0007074290538136,Normal
2024-09-29 11:53:00,BET01 ,234.304,231.4242020725056,1.012443806229878,Normal
2024-09-29 11:58:00,BET01 ,233.161,232.1431161894689,1.0043847253678646,Normal
2024-09-29 12:03:00,BET01 ,232.073,231.47845064007888,1.002568486864661,Normal
2024-09-29 12:08:00,BET01 ,231.949,231.98312430554995,0.9998529017761439,Normal
2024-09-29 12:13:00,BET01 ,233.108,227.14821420112435,1.026237431889289,Normal
2024-09-29 12:18:00,BET01 ,231.066,214.43826774877343,1.0775408812325742,Normal
2024-09-29 12:23:00,BET01 ,94.935,169.0414741289686,0.5616077385101969,Normal
2024-09-29 12:28:00,BET01 ,230.707,222.97765249404745,1.0346642249548255,Normal
2024-09-29 12:33:00,BET01 ,228.704,223.46142296904745,1.0234607699230427,Normal
2024-09-29 12:38:00,BET01 ,231.492,226.79637595198423,1.0207041405679687,Normal
2024-09-29 12:43:00,BET01 ,229.158,225.9164608912693,1.0143483971727532,Normal
2024-09-29 12:48:00,BET01 ,229.339,227.14014627182533,1.0096806036460997,Normal
2024-09-29 12:53:00,BET01 ,231.6,222.3441406464286,1.0416285283104898,Normal
2024-09-29 12:58:00,BET01 ,225.882,219.8544068773807,1.027416294302352,Normal
2024-09-29 13:03:00,BET01 ,230.087,225.22552741392485,1.021584909321316,Normal
2024-09-29 13:08:00,BET01 ,220.627,223.9303934599204,0.9852481237188035,Normal
2024-09-29 13:13:00,BET01 ,235.287,232.42746463849215,1.0123029150877476,Normal
2024-09-29 13:18:00,BET01 ,233.998,232.005123487302,1.0085897952715128,Normal
2024-09-29 13:23:00,BET01 ,230.253,229.52118399642845,1.0031884464467686,Normal
2024-09-29 13:28:00,BET01 ,228.839,227.414357129762,1.0062645247565662,Normal
2024-09-29 13:33:00,BET01 ,227.875,224.4518106222227,1.0152513333186646,Normal
2024-09-29 13:38:00,BET01 ,226.361,225.49766435198435,1.0038285791140968,Normal
2024-09-29 13:43:00,BET01 ,224.489,219.3914756242064,1.0232348333557184,Normal
2024-09-29 13:53:00,BET01 ,223.672,222.71184016626967,1.0043112204228275,Normal
2024-09-29 13:58:00,BET01 ,223.122,222.36938214267653,1.0033845390497178,Normal
2024-09-29 14:03:00,BET01 ,219.508,221.04530107730884,0.9930453121155868,Normal
2024-09-29 14:08:00,BET01 ,222.852,221.86374625941565,1.0044543272943243,Normal
2024-09-29 14:13:00,BET01 ,222.996,221.88460697341264,1.0050088784514941,Normal
2024-09-29 14:18:00,BET01 ,222.346,220.23325826746068,1.009593200178574,Normal
2024-09-29 14:23:00,BET01 ,218.386,217.88228071309555,1.0023118873423569,Normal
2024-09-29 14:28:00,BET01 ,215.286,213.15001288928565,1.010021050816562,Normal
2024-09-29 14:33:00,BET01 ,210.427,209.1771744904764,1.0059749612383282,Normal
2024-09-29 14:38:00,BET01 ,206.788,206.12416638293624,1.0032205521007687,Normal
2024-09-29 14:43:00,BET01 ,207.763,206.60815995039707,1.00558951809977,Normal
2024-09-29 14:48:00,BET01 ,205.193,204.61305131075056,1.0028343680206824,Normal
2024-09-29 14:53:00,BET01 ,206.684,204.82104472186188,1.0090955266860782,Normal
2024-09-29 15:03:00,BET01 ,199.973,197.5875728821429,1.0120727588433913,Normal
2024-09-29 15:08:00,BET01 ,192.798,194.2893656932542,0.9923239973122935,Normal
2024-09-29 15:13:00,BET01 ,190.101,187.19449292427856,1.0155266697770704,Normal
2024-09-29 15:18:00,BET01 ,182.592,176.95144901785727,1.031876263310924,Normal
2024-09-29 15:28:00,BET01 ,172.20000000000002,166.5207176119963,1.0341055603737956,Normal
2024-09-29 15:33:00,BET01 ,147.72,159.42643636547598,0.9265715484059391,Normal
2024-09-29 15:38:00,BET01 ,161.197,147.5962795166667,1.0921481254667906,Normal
2024-09-29 15:43:00,BET01 ,172.841,148.44805149047613,1.164319762129642,Normal
2024-09-29 15:48:00,BET01 ,128.657,139.98839669325392,0.9190547433864569,Normal
2024-09-29 15:53:00,BET01 ,147.323,127.1624966384921,1.1585412672324438,Normal
2024-09-29 15:58:00,BET01 ,152.909,138.39611176507924,1.1048648553042855,Normal
2024-09-29 16:13:00,BET01 ,136.635,132.44887877857153,1.0316055617837796,Normal
2024-09-29 16:18:00,BET01 ,120.445,119.1940597261904,1.010494988396932,Normal
2024-09-29 16:23:00,BET01 ,106.591,102.53396507839106,1.0395677170828923,Normal
2024-09-29 16:28:00,BET01 ,88.44,87.80165909999992,1.0072702601128876,Normal
2024-09-29 16:33:00,BET01 ,73.745,73.59932278055558,1.0019793282592935,Normal
2024-09-29 16:38:00,BET01 ,59.183,59.84744125515875,0.9888977499919184,Normal
2024-09-29 16:43:00,BET01 ,52.552,50.284338270634905,1.0450967797798258,Normal
2024-09-29 16:48:00,BET01 ,38.349,38.46269685674607,0.997043970755105,Normal
2024-09-29 16:53:00,BET01 ,28.512,28.12779033333333,1.013659432970508,Normal
2024-09-29 16:58:00,BET01 ,19.298,19.971402381349197,0.9662816677321532,Normal
2024-09-29 17:03:00,BET01 ,15.167,15.193685871428578,0.998243620958443,Normal
2024-09-29 17:08:00,BET01 ,12.475,12.336630565295811,1.011216144795114,Normal
2024-09-29 17:13:00,BET01 ,9.46,9.41895661309524,1.004357530094968,Normal
2024-09-29 17:18:00,BET01 ,6.703,6.429961687301567,1.0424634431706883,Normal
2024-09-29 17:23:00,BET01 ,3.781,3.938571795851379,0.9599926562168158,Normal
2024-09-29 17:28:00,BET01 ,1.678,1.8231238484127,0.9203982502126491,Normal
2024-09-29 17:33:00,BET01 ,0.273,0.4904663027777775,0.5566131627266797,Normal
2024-09-29 17:38:00,BET01 ,0.091,0.0871557471611721,1.0441078524829688,Normal
2024-09-29 17:43:00,BET01 ,0.004,0.0976974597041846,0.0409427226880974,Normal
2024-09-30 05:28:00,BET01 ,1.132,1.7163254246031745,0.6595485819722828,Perda Instantanea
2024-09-30 05:53:00,BET01 ,17.215,16.45212086190475,1.0463696531589257,Normal
2024-09-30 05:58:00,BET01 ,24.993,24.336038310714265,1.0269954246824347,Normal
2024-09-30 06:03:00,BET01 ,31.185,29.820957735100976,1.0457410616055924,Normal
2024-09-30 06:08:00,BET01 ,38.724,36.66530993531749,1.056148170254508,Normal
2024-09-30 06:13:00,BET01 ,47.3,45.74239607817458,1.0340516469483463,Normal
2024-09-30 06:18:00,BET01 ,57.166,55.18492132063488,1.035898912818135,Normal
2024-09-30 06:23:00,BET01 ,65.048,64.06962235595249,1.0152705386432892,Normal
2024-09-30 06:28:00,BET01 ,73.086,68.72013886190489,1.0635310290462079,Normal
2024-09-30 06:33:00,BET01 ,83.604,80.63933113831165,1.0367645517372086,Normal
2024-09-30 06:38:00,BET01 ,93.173,90.66256671984128,1.0276898544899602,Normal
2024-09-30 06:43:00,BET01 ,104.776,97.1063271868686,1.0789822150143946,Normal
2024-09-30 06:48:00,BET01 ,120.99,115.86261155487004,1.0442540382641188,Normal
2024-09-30 06:53:00,BET01 ,150.491,132.80618982539664,1.1331625445911369,Normal
2024-09-30 06:58:00,BET01 ,161.637,150.18755833849212,1.076234288566721,Normal
2024-09-30 07:03:00,BET01 ,170.829,158.89800847976173,1.0750858467918298,Normal
2024-09-30 07:08:00,BET01 ,174.598,170.16842410873042,1.0260305395344043,Normal
2024-09-30 07:13:00,BET01 ,177.23,172.85870350476168,1.0252882638051135,Normal
2024-09-30 07:18:00,BET01 ,195.045,181.31419353333345,1.0757293524521687,Normal
2024-09-30 07:23:00,BET01 ,158.555,143.80577193095223,1.1025635332365489,Normal
2024-09-30 07:28:00,BET01 ,98.376,95.3714591575396,1.0315035637390988,Normal
2024-09-30 07:33:00,BET01 ,51.907,60.95237836706337,0.8515992548708946,Normal
2024-09-30 07:38:00,BET01 ,49.595,54.94009974935069,0.9027104105428227,Normal
2024-09-30 07:43:00,BET01 ,48.374,54.05093410119043,0.8949706569258828,Normal
2024-09-30 07:48:00,BET01 ,57.999,58.50409284960315,0.9913665382197859,Normal
2024-09-30 07:58:00,BET01 ,122.52,116.90178920753978,1.0480592369932509,Normal
2024-09-30 08:03:00,BET01 ,64.725,68.62212166269843,0.9432089599057554,Normal
2024-09-30 08:08:00,BET01 ,97.501,103.7575347366161,0.9397004299254216,Normal
2024-09-30 08:13:00,BET01 ,205.106,150.35285435476203,1.3641643245165556,Normal
2024-09-30 08:18:00,BET01 ,99.122,110.64074851785716,0.8958905405814562,Normal
2024-09-30 08:23:00,BET01 ,198.875,166.97971365833308,1.1910129418890352,Normal
2024-09-30 08:28:00,BET01 ,97.256,142.9695582190698,0.6802567008773736,Normal
2024-09-30 08:33:00,BET01 ,108.488,129.39416590497822,0.8384303823996914,Normal
2024-09-30 08:38:00,BET01 ,89.979,96.61109760753968,0.9313526316150444,Normal
2024-09-30 08:43:00,BET01 ,71.679,73.81598321111113,0.9710498577930008,Normal
2024-09-30 08:48:00,BET01 ,68.622,64.032110193254,1.0716810642799894,Normal
2024-09-30 08:53:00,BET01 ,50.253,56.73780802896822,0.885705700409552,Normal
2024-09-30 08:58:00,BET01 ,210.696,150.9598289444443,1.395709053681689,Normal
2024-09-30 09:03:00,BET01 ,151.83100000000002,141.8824931400791,1.0701179309705169,Normal
2024-09-30 09:08:00,BET01 ,71.752,97.77415573253968,0.7338544573708919,Normal
2024-09-30 09:13:00,BET01 ,144.23,148.98176699523844,0.9681050433816487,Normal
2024-09-30 09:18:00,BET01 ,97.433,125.1406099265148,0.7785881821833434,Normal
2024-09-30 09:23:00,BET01 ,130.61,127.65344994761898,1.023160753223624,Normal
2024-09-30 09:28:00,BET01 ,74.45,85.83648523650793,0.8673467907599619,Normal
2024-09-30 09:33:00,BET01 ,131.712,134.50006831031743,0.9792708781092598,Normal
2024-09-30 09:38:00,BET01 ,210.068,175.18649355317442,1.199110706192872,Normal
2024-09-30 09:43:00,BET01 ,114.585,115.89523701666668,0.9886946431070479,Normal
2024-09-30 09:48:00,BET01 ,108.039,127.76135642142872,0.8456312849687248,Normal
2024-09-30 09:53:00,BET01 ,118.47,107.5993151654762,1.101029312480343,Normal
2024-09-30 09:58:00,BET01 ,88.779,109.02745648888886,0.8142811256818376,Normal
2024-09-30 10:03:00,BET01 ,90.169,123.26217302777776,0.731522070276012,Normal
2024-09-30 10:08:00,BET01 ,224.723,193.42671686071432,1.1617991746291283,Normal
2024-09-30 10:13:00,BET01 ,144.887,151.4359123702381,0.9567545619283028,Normal
2024-09-30 10:18:00,BET01 ,92.695,118.78076045039676,0.7803873257631629,Normal
2024-09-30 10:23:00,BET01 ,193.803,168.88225269484116,1.1475628546368868,Normal
2024-09-30 10:28:00,BET01 ,124.175,139.99402620306628,0.8870021340759195,Normal
2024-09-30 10:33:00,BET01 ,203.52,186.04461013928517,1.0939311805250989,Normal
2024-09-30 10:38:00,BET01 ,165.884,170.54199461904778,0.9726871107057666,Normal
2024-09-30 10:48:00,BET01 ,166.506,155.26811034811857,1.0723773196356003,Normal
2024-09-30 10:53:00,BET01 ,140.417,154.23182713571433,0.9104281691251823,Normal
2024-09-30 10:58:00,BET01 ,174.368,167.4701690690477,1.0411884156402107,Normal
2024-09-30 11:03:00,BET01 ,123.653,121.62189455584424,1.0167001628413472,Normal
2024-09-30 11:08:00,BET01 ,184.896,176.1600946476187,1.0495907167276228,Normal
2024-09-30 11:13:00,BET01 ,111.196,134.02181459008494,0.8296858264462447,Normal
2024-09-30 11:18:00,BET01 ,84.46300000000001,106.22150988333334,0.7951590981221088,Normal
2024-09-30 11:23:00,BET01 ,94.14,92.5143613944444,1.0175717432521045,Normal
2024-09-30 11:28:00,BET01 ,76.422,85.68261386168834,0.8919195686929308,Normal
2024-09-30 11:33:00,BET01 ,76.422,127.67777557900432,0.5985536609909974,Normal
2024-09-30 11:38:00,BET01 ,190.042,176.8256940936816,1.0747419993121388,Normal
2024-09-30 11:43:00,BET01 ,86.376,105.46145094365076,0.8190291260657098,Normal
2024-09-30 11:48:00,BET01 ,237.67,222.193178339286,1.0696548011797242,Normal
2024-09-30 11:53:00,BET01 ,237.67,229.702576628391,1.0346858249853181,Normal
2024-09-30 11:58:00,BET01 ,216.483,203.719665151901,1.0626514619419887,Normal
2024-09-30 12:03:00,BET01 ,216.483,197.66430869278483,1.095205307582684,Normal
2024-09-30 12:08:00,BET01 ,96.281,139.81992887741686,0.6886071304213839,Normal
2024-09-30 12:13:00,BET01 ,120.287,132.12484596746043,0.9104040887935957,Normal
2024-09-30 12:18:00,BET01 ,230.826,199.8526928702381,1.1549806844477821,Normal
2024-09-30 12:23:00,BET01 ,186.934,205.85682757539652,0.9080777266497712,Normal
2024-09-30 12:28:00,BET01 ,239.88,231.91510095317437,1.0343440294059756,Normal
2024-09-30 12:33:00,BET01 ,239.076,236.8667632424602,1.009326917492761,Normal
2024-09-30 12:38:00,BET01 ,239.503,237.5329432077923,1.0082938255452183,Normal
2024-09-30 12:43:00,BET01 ,239.494,233.5074617369049,1.0256374602274603,Normal
2024-09-30 12:48:00,BET01 ,239.271,237.93375624484148,1.0056202355490174,Normal
2024-09-30 12:53:00,BET01 ,237.134,233.8230685726189,1.0141599862134767,Normal
2024-09-30 12:58:00,BET01 ,232.557,229.6706610511906,1.0125672949936173,Normal
2024-09-30 13:03:00,BET01 ,232.319,228.2286879238095,1.0179219891828672,Normal
2024-09-30 13:08:00,BET01 ,231.44,230.62135465000023,1.0035497378429772,Normal
2024-09-30 13:13:00,BET01 ,231.853,231.159158326191,1.0030015755327761,Normal
2024-09-30 13:23:00,BET01 ,230.215,229.93450884563472,1.0012198741101257,Normal
2024-09-30 13:28:00,BET01 ,229.033,226.73493328134887,1.0101354770762188,Normal
2024-09-30 13:33:00,BET01 ,226.63,226.4948805849209,1.0005965671927337,Normal
2024-09-30 13:38:00,BET01 ,226.839,222.82252015357176,1.0180254663831108,Normal
2024-09-30 13:43:00,BET01 ,226.785,224.42186102420652,1.0105298965306173,Normal
