Tempo,Potencia Ativa(kW),Potencia Ativa(kW) prevista,PR,Status
2024-09-05 13:24:00,111.06,167.06186090487896,0.6647836879013034,Normal
2024-09-05 13:29:00,186.55,167.40298966179628,1.1143767526308006,Normal
2024-09-05 13:34:00,188.07,183.07474755496438,1.0272853165810643,Normal
2024-09-05 13:39:00,217.07,175.02819132946365,1.2402002120412654,Normal
2024-09-05 13:44:00,83.49,143.53017376023467,0.5816895347696643,Normal
2024-09-05 13:49:00,159.55,155.14246986788322,1.0284095653232166,Normal
2024-09-05 13:54:00,159.55,147.71109740898834,1.0801490395689881,Normal
2024-09-05 13:59:00,159.55,154.32383153983952,1.0338649475457802,Normal
2024-09-05 14:04:00,159.55,157.15678622797594,1.0152281923642317,Normal
2024-09-05 14:09:00,159.55,156.02396650272314,1.0225993068649188,Normal
2024-09-05 14:14:00,159.55,156.8119695176769,1.0174605962207142,Normal
2024-09-05 14:19:00,159.55,156.46166314027505,1.0197386171010858,Normal
2024-09-05 14:24:00,159.55,153.97201563064127,1.036227260820821,Normal
2024-09-05 14:29:00,159.55,172.51213330995105,0.9248624832279937,Normal
2024-09-05 14:34:00,239.63,201.17073956745455,1.1911772085504992,Normal
2024-09-05 14:39:00,237.17,207.98077816576165,1.1403457670062875,Normal
2024-09-05 14:44:00,237.03,232.45197326869322,1.019694505780835,Normal
2024-09-05 14:49:00,235.24,230.48595777616734,1.0206261685948326,Normal
2024-09-05 14:54:00,231.5,230.93854499096753,1.0024311879554555,Normal
2024-09-05 14:59:00,230.48,227.5948167545684,1.0126768407408104,Normal
2024-09-05 15:04:00,226.9,223.27229896404506,1.0162478778280468,Normal
2024-09-05 15:14:00,221.79,221.34702407376918,1.0020012734667858,Normal
2024-09-05 15:19:00,219.33,215.65192753699174,1.0170555974389672,Normal
2024-09-05 15:24:00,215.27,211.16566577156368,1.0194365604533284,Normal
2024-09-05 15:34:00,209.9,207.16809117950996,1.0131869189165954,Normal
2024-09-05 15:39:00,205.16,202.72203849500448,1.0120261295865747,Normal
2024-09-05 15:44:00,202.49,199.80734800000394,1.013426192914567,Normal
2024-09-05 15:49:00,196.59,193.0897395372868,1.0181276357361149,Normal
2024-09-05 15:59:00,186.07,184.36475841480595,1.009249281694918,Normal
2024-09-05 16:04:00,181.03,173.096513541282,1.0458327339841302,Normal
2024-09-05 16:09:00,173.54,171.44938650824648,1.012193764785813,Normal
2024-09-05 16:14:00,165.45,160.2119231128902,1.0326946758102322,Normal
2024-09-05 16:19:00,149.27,147.233846278909,1.0138293861944887,Normal
2024-09-05 16:24:00,132.0,131.07264074800383,1.0070751550186516,Normal
2024-09-05 16:29:00,117.12,114.28553012219074,1.0248016513969769,Normal
2024-09-05 16:34:00,100.71,98.0402632664148,1.0272310237104367,Normal
2024-09-05 16:39:00,81.96,83.04326427313559,0.9869554227833258,Normal
2024-09-05 16:44:00,67.25,66.81265489099113,1.0065458423965106,Normal
2024-09-05 16:49:00,50.35,50.68553256526827,0.9933801116751373,Normal
2024-09-05 16:54:00,36.27,36.78380998580259,0.986031626794481,Normal
2024-09-05 16:59:00,26.04,26.41261152725783,0.985892666203291,Normal
2024-09-05 17:04:00,18.62,18.332332575648437,1.015691806984436,Normal
2024-09-05 17:09:00,13.29,12.828399891377881,1.0359826722374288,Normal
2024-09-05 17:14:00,9.14,9.104052396758004,1.003948527718799,Normal
2024-09-05 17:19:00,6.77,4.7156642009823475,1.4356408156860918,Normal
2024-09-05 17:24:00,0.0,3.9654116599920104,0.0,Normal
2024-09-05 17:29:00,3.41,2.0067991884610055,1.6992233301704172,Normal
2024-09-05 17:34:00,1.78,1.867191397424819,0.9533034494776105,Normal
2024-09-05 17:39:00,0.56,0.5304253311218364,1.0557565167855274,Normal
2024-09-05 17:44:00,0.07,0.08888204897333603,0.7875606020401206,Normal
2024-09-06 05:34:00,0.0,0.015152126678876679,0.0,Normal
2024-09-06 05:39:00,0.0,0.021006104596522218,0.0,Normal
2024-09-06 05:54:00,0.0,0.0011568311613544774,0.0,Normal
2024-09-06 05:59:00,0.0,0.003282813725490196,0.0,Normal
2024-09-06 06:04:00,0.0,0.007756,0.0,Normal
2024-09-06 06:09:00,0.0,0.0021916400783655193,0.0,Normal
2024-09-06 06:14:00,0.0,0.006314338491063932,0.0,Normal
2024-09-06 06:19:00,0.0,3.0821587437697626e-06,0.0,Normal
2024-09-06 06:24:00,0.0,0.00038398176291793313,0.0,Normal
2024-09-06 06:29:00,0.0,0.001970523970710141,0.0,Normal
2024-09-06 06:34:00,0.0,0.005040200250312892,0.0,Normal
2024-09-06 06:39:00,0.0,0.007365824930619797,0.0,Normal
2024-09-06 06:44:00,0.0,2.782493061979649e-05,0.0,Normal
2024-09-06 06:49:00,0.0,3.0682073476939345e-05,0.0,Normal
2024-09-06 06:54:00,0.0,0.024118063025857894,0.0,Normal
2024-09-06 06:59:00,0.0,2.782493061979649e-05,0.0,Normal
2024-09-06 07:04:00,0.0,0.055872943978238845,0.0,Normal
2024-09-06 07:09:00,0.0,0.03555615826395312,0.0,Normal
2024-09-06 07:14:00,0.0,25.473067589635285,0.0,Normal
2024-09-06 07:19:00,51.48,55.6633909521671,0.9248448418142188,Normal
2024-09-06 07:24:00,166.66,128.73460220325944,1.2946014292012962,Normal
2024-09-06 07:29:00,171.71,159.52186783919385,1.076404146502926,Normal
2024-09-06 07:34:00,175.95,174.8980920745183,1.0060144048057054,Normal
2024-09-06 07:39:00,178.29,177.7915404832697,1.0028036177389283,Normal
2024-09-06 07:44:00,182.36,181.533959556895,1.0045503356238208,Normal
2024-09-06 07:49:00,185.77,181.72934440914833,1.0222344696393912,Normal
2024-09-06 07:54:00,184.53,186.65497725629797,0.9886154803502499,Normal
2024-09-06 07:59:00,195.11,190.50122824681392,1.0241928715924862,Normal
2024-09-06 08:04:00,200.76,194.86081659776315,1.030273830856483,Normal
2024-09-06 08:09:00,199.18,194.98324488751655,1.021523670482069,Normal
2024-09-06 08:14:00,201.1,198.47264215136073,1.013237884174664,Normal
2024-09-06 08:19:00,201.78,195.63130612749435,1.0314300098190752,Normal
2024-09-06 08:24:00,208.66,198.65479279047867,1.0503647914504324,Normal
2024-09-06 08:29:00,197.01,199.15891109235693,0.989210068077946,Normal
2024-09-06 08:34:00,218.02,204.5620003150442,1.0657893433982326,Normal
2024-09-06 08:39:00,227.75,189.5558046089839,1.2014931458828348,Normal
2024-09-06 08:44:00,115.37,137.342179052334,0.8400187094456866,Normal
2024-09-06 08:49:00,118.04,86.70539887528909,1.3613915803533803,Normal
2024-09-06 08:54:00,65.66,78.33850479253675,0.8381574319536332,Normal
2024-09-06 08:59:00,71.77,71.47717157716338,1.004096810441366,Normal
2024-09-06 09:04:00,91.48,78.3247377609602,1.1679579480902755,Normal
2024-09-06 09:09:00,236.68,198.61974545812444,1.191623720260481,Normal
2024-09-06 09:14:00,219.67,190.33685855181093,1.1541117241892713,Normal
2024-09-06 09:19:00,233.44,208.43646635685192,1.1199575778661541,Normal
2024-09-06 09:24:00,175.08,166.5427574964562,1.0512615656896727,Normal
2024-09-06 09:29:00,132.9,148.05364155970568,0.8976476269001823,Normal
2024-09-06 09:34:00,11.45,136.5505012777421,0.08385176101778519,Normal
2024-09-06 09:39:00,235.61,180.4653416084924,1.305569246149991,Normal
2024-09-06 09:44:00,235.61,210.27486070767185,1.1204858213058078,Normal
2024-09-06 09:49:00,239.5,187.12977600056306,1.2798604536312777,Normal
2024-09-06 09:54:00,81.41,174.40302520258075,0.46679236157421494,Normal
2024-09-06 09:59:00,81.41,135.20423541126735,0.6021261076057653,Normal
2024-09-06 10:04:00,96.04,129.59768498643027,0.741062620139056,Normal
2024-09-06 10:09:00,176.05,133.44856036356748,1.3192349135904433,Normal
2024-09-06 10:14:00,86.82,167.46003802636264,0.518452049953149,Normal
2024-09-06 10:29:00,222.93,187.40145821721038,1.1895851938441684,Normal
2024-09-06 10:34:00,189.56,191.75334512926185,0.9885616330302697,Normal
2024-09-06 10:39:00,189.56,178.16457646078536,1.0639600967015057,Normal
2024-09-06 10:44:00,0.0,155.96030211557854,0.0,Perda Total
2024-09-06 10:54:00,219.73,179.52051861111465,1.223982649448495,Normal
2024-09-06 10:59:00,219.73,211.86667989801194,1.037114472675804,Normal
2024-09-06 11:04:00,219.73,221.52447750461673,0.9918994166024866,Normal
2024-09-06 11:09:00,219.73,221.23185291071943,0.9932114074399335,Normal
2024-09-06 11:14:00,219.73,227.69268137505568,0.9650288216249711,Normal
2024-09-06 11:19:00,238.19,204.6954553127635,1.1636311105982233,Normal
2024-09-06 11:24:00,111.57,173.25779033578974,0.6439537280474773,Normal
2024-09-06 11:29:00,111.57,139.2701539650116,0.8011048801456009,Normal
2024-09-06 11:34:00,111.57,113.39738935823375,0.9838850844047137,Normal
2024-09-06 11:39:00,85.25,113.89030039411143,0.748527308339664,Normal
2024-09-06 11:44:00,85.25,111.43134996327984,0.7650450257319199,Normal
2024-09-06 11:49:00,85.25,151.65462238250726,0.5621325526430723,Normal
2024-09-06 11:54:00,225.8,182.4068961624635,1.237891794391851,Normal
2024-09-06 11:59:00,225.8,222.56755293772588,1.0145234425216445,Normal
2024-09-06 12:04:00,225.8,198.89872435914668,1.1352511220347414,Normal
2024-09-06 12:09:00,57.66,84.73511922530383,0.6804734627998423,Normal
2024-09-06 12:14:00,72.31,132.3334536425936,0.5464226770299139,Normal
2024-09-06 12:19:00,82.54,81.9278846889425,1.007471391619368,Normal
2024-09-06 12:24:00,77.71,90.52133527267213,0.8584716494284877,Normal
2024-09-06 12:29:00,77.71,88.88027526856972,0.8743222246463968,Normal
2024-09-06 12:34:00,77.71,148.09395747421465,0.5247344410627318,Normal
2024-09-06 12:39:00,217.43,167.668494240613,1.2967850697578083,Normal
2024-09-06 12:44:00,217.43,202.5675780133706,1.0733701914807334,Normal
2024-09-06 12:49:00,101.5,136.9166473425425,0.7413269457735407,Normal
2024-09-06 12:54:00,74.25,166.0173343395021,0.4472424539003876,Normal
2024-09-06 12:59:00,216.53,131.71527376859152,1.643924761378989,Normal
2024-09-08 07:39:00,0.0,114.89383130942899,0.0,Normal
2024-09-06 13:04:00,216.53,170.15229642384472,1.2725658398440283,Normal
2024-09-06 13:09:00,175.93,193.90834412821795,0.9072843192537907,Normal
2024-09-06 13:14:00,234.34,219.59845938993234,1.0671295265505105,Normal
2024-09-06 13:19:00,234.34,194.49203608910767,1.2048822394590788,Normal
2024-09-06 13:24:00,147.86,175.64935722619924,0.8417907263366048,Normal
2024-09-06 13:29:00,147.86,161.2428306803108,0.917002011042312,Normal
2024-09-06 13:34:00,147.86,139.78232587356138,1.057787521247466,Normal
2024-09-06 13:44:00,147.86,139.07335187998243,1.0631799550470338,Normal
2024-09-06 13:49:00,147.86,159.65306476851853,0.9261331764246598,Normal
2024-09-06 13:54:00,179.27,162.05461660533686,1.1062319837304542,Normal
2024-09-06 13:59:00,179.27,172.5016119569278,1.0392366654797534,Normal
2024-09-06 14:04:00,179.27,174.56790380994866,1.0269356284140898,Normal
2024-09-06 14:09:00,179.27,174.4460592817376,1.0276529073693292,Normal
2024-09-06 14:14:00,179.27,171.2342707784928,1.0469282765942465,Normal
2024-09-06 14:19:00,179.27,171.73885079256388,1.043852332612454,Normal
2024-09-06 14:24:00,179.27,173.33275869124537,1.034253428801249,Normal
2024-09-06 14:29:00,179.27,173.45711826947357,1.0335119238029533,Normal
2024-09-06 14:34:00,179.27,173.32591820926677,1.0342942466547709,Normal
2024-09-06 14:39:00,179.27,191.11270622362423,0.938032868365294,Normal
2024-09-06 14:44:00,234.39,191.38410774092523,1.2247098401571117,Normal
2024-09-06 14:49:00,234.34,211.46739246432537,1.1081613920194966,Normal
2024-09-06 14:54:00,228.74,228.0504342041591,1.003023742525408,Normal
2024-09-06 14:59:00,226.31,218.78972453034118,1.0343721602365104,Normal
2024-09-06 15:04:00,220.76,220.76731878492708,0.9999668484222783,Normal
2024-09-06 15:14:00,216.79,215.51929432476123,1.0058960181696028,Normal
2024-09-06 15:19:00,214.15,212.5675217045563,1.0074445911715675,Normal
2024-09-06 15:24:00,214.53,208.69715234330013,1.027948860783232,Normal
2024-09-06 15:34:00,206.58,201.7765799136881,1.0238056373458537,Normal
2024-09-06 15:39:00,203.18,197.90512989756044,1.0266535289164558,Normal
2024-09-06 15:44:00,197.35,191.67801464185385,1.0295912150840258,Normal
2024-09-06 15:49:00,188.95,181.01691278271252,1.0438251160918324,Normal
2024-09-06 15:54:00,177.63,169.27987776543063,1.049327317249957,Normal
2024-09-06 15:59:00,174.82,169.13348018334815,1.033621491206161,Normal
2024-09-06 16:04:00,168.83,163.08771826431612,1.0352097742049304,Normal
2024-09-06 16:09:00,157.46,155.60057491833072,1.0119499885051533,Normal
2024-09-06 16:14:00,141.54,140.40073510546327,1.0081143798405396,Normal
2024-09-06 16:19:00,125.01,126.92146467352833,0.9849397839959926,Normal
2024-09-06 16:24:00,120.72,111.95786135592762,1.0782628261915121,Normal
2024-09-06 16:29:00,108.01,102.70798577744425,1.0516222198539127,Normal
2024-09-06 16:34:00,90.5,89.65510247415033,1.0094238643706115,Normal
2024-09-06 16:39:00,78.55,76.03348478257122,1.0330974599497198,Normal
2024-09-06 16:44:00,60.82,61.20488566128275,0.9937115206225077,Normal
2024-09-06 16:49:00,46.86,46.25288456230877,1.0131260016199284,Normal
2024-09-06 16:54:00,34.09,28.808680311641353,1.1833239020749073,Normal
2024-09-06 16:59:00,0.0,10.961842827396778,0.0,Normal
2024-09-06 17:04:00,0.0,1.5642295557002326,0.0,Normal
2024-09-06 17:09:00,0.0,0.005058991849452089,0.0,Normal
2024-09-06 17:14:00,0.0,0.008140355485815726,0.0,Normal
2024-09-06 17:19:00,0.0,0.01175942493026017,0.0,Normal
2024-09-06 17:24:00,0.0,0.007633444258154497,0.0,Normal
2024-09-06 17:29:00,0.0,0.0143796067527244,0.0,Normal
2024-09-06 17:34:00,0.0,0.008975710787578436,0.0,Normal
2024-09-06 17:39:00,0.0,0.01269472620435121,0.0,Normal
2024-09-06 17:44:00,0.0,0.0031064667260843727,0.0,Normal
2024-09-06 17:49:00,0.0,0.0056478009802375115,0.0,Normal
2024-09-07 05:44:00,0.0,0.19793771775438046,0.0,Normal
2024-09-07 05:49:00,0.0,6.804281856471789,0.0,Normal
2024-09-07 06:09:00,21.3,11.811878211082687,1.8032695240639145,Normal
2024-09-07 06:14:00,24.15,25.00137075190399,0.9659470370503923,Normal
2024-09-07 06:19:00,32.44,30.817676213590335,1.052642638437944,Normal
2024-09-07 06:24:00,42.8,40.10163215040058,1.0672882300520643,Normal
2024-09-07 06:29:00,49.65,48.909098402268874,1.0151485433576661,Normal
2024-09-07 06:34:00,59.36,55.432277289104185,1.0708562394146461,Normal
2024-09-07 06:39:00,62.33,64.2315504396796,0.9703953831619656,Normal
2024-09-07 06:44:00,70.69,68.52969330512126,1.0315236591715098,Normal
2024-09-07 06:49:00,78.61,80.15359063655377,0.9807420899763183,Normal
2024-09-07 06:54:00,88.03,88.83726387326823,0.9909130038671627,Normal
2024-09-07 06:59:00,110.68,99.15402407572627,1.116243148290896,Normal
2024-09-07 07:04:00,132.28,121.36060194889103,1.0899748178219113,Normal
2024-09-07 07:09:00,138.07,133.5165792643028,1.0341037851687576,Normal
2024-09-07 07:14:00,143.1,142.3474364941545,1.0052868075771524,Normal
2024-09-07 07:19:00,149.28,148.52541975284862,1.0050804788056282,Normal
2024-09-07 07:24:00,154.72,153.96432653090304,1.0049081075215516,Normal
2024-09-07 07:29:00,159.1,157.0661684406752,1.0129488837699188,Normal
2024-09-07 07:34:00,164.1,162.0289420852632,1.0127820245450159,Normal
2024-09-07 07:39:00,168.35,165.1610356012854,1.0193082126610846,Normal
2024-09-07 07:44:00,171.81,170.02151093189676,1.0105191928850676,Normal
2024-09-07 07:49:00,175.48,173.83835805956375,1.009443496583612,Normal
2024-09-07 07:54:00,179.68,177.66714787854016,1.0113293433563526,Normal
2024-09-07 07:59:00,180.57,183.2167373105703,0.9855540637311764,Normal
2024-09-07 08:04:00,194.37,186.55160281040807,1.0419101046134551,Normal
2024-09-07 08:09:00,192.19,191.31274890275301,1.0045854293677674,Normal
2024-09-07 08:14:00,195.02,195.26752602965834,0.9987323748362503,Normal
2024-09-07 08:19:00,197.23,195.7477336768777,1.0075723294225674,Normal
2024-09-07 08:24:00,199.43,196.2119372334354,1.0164009530303757,Normal
2024-09-07 08:29:00,200.66,193.04717592013557,1.0394350450535152,Normal
2024-09-07 08:34:00,205.42,201.71297837620568,1.0183777050620932,Normal
2024-09-07 08:39:00,206.52,200.8590292737538,1.0281838000846393,Normal
2024-09-07 08:44:00,210.33,207.62838807492625,1.0130117656363005,Normal
2024-09-07 08:49:00,212.23,210.37275900578692,1.0088283340627862,Normal
2024-09-07 08:54:00,216.05,213.50222606884248,1.0119332429364742,Normal
2024-09-07 08:59:00,217.25,203.96029606100507,1.0651582891163285,Normal
2024-09-07 09:04:00,186.29,207.67597772208856,0.897022380938506,Normal
2024-09-07 09:09:00,223.29,211.03744137505208,1.0580586958651232,Normal
2024-09-07 09:14:00,221.66,187.22406777734707,1.1839289821627272,Normal
2024-09-07 09:19:00,183.61,198.59544963992542,0.9245428348580211,Normal
2024-09-07 09:24:00,225.44,211.31464667331227,1.066845121949948,Normal
2024-09-07 09:29:00,224.01,206.1915548873909,1.0864169491439182,Normal
2024-09-07 09:34:00,224.03,223.02821189227456,1.004491755097823,Normal
2024-09-07 09:39:00,229.02,225.80094866065727,1.014256146213896,Normal
2024-09-07 09:44:00,227.33,226.3992542633212,1.0041110812829634,Normal
2024-09-07 09:49:00,231.89,223.1884389795889,1.0389875078664217,Normal
2024-09-07 09:54:00,235.51,233.08711813475398,1.0103947480437134,Normal
2024-09-07 09:59:00,237.34,235.52574067568565,1.007703019292539,Normal
2024-09-07 10:04:00,237.41,236.6871486332765,1.0030540372424,Normal
2024-09-07 10:09:00,239.54,236.34911499581622,1.013500727532829,Normal
2024-09-07 10:14:00,239.4,202.43784805555114,1.182585185030746,Normal
2024-09-07 10:19:00,83.45,94.9090910938733,0.8792624503954077,Normal
2024-09-08 07:44:00,0.0,91.61723105043548,0.0,Normal
2024-09-07 10:24:00,177.69,117.5804064492724,1.5112211750744424,Normal
2024-09-07 10:29:00,122.65,133.93796237137067,0.9157224570874651,Normal
2024-09-07 10:34:00,88.47,117.17722098923595,0.7550102251369059,Normal
2024-09-07 10:39:00,172.48,158.83567078011345,1.0859021726849711,Normal
2024-09-07 10:44:00,140.27,145.75046336623208,0.9623983125702926,Normal
2024-09-07 10:49:00,130.15,117.08586207369258,1.1115774158803648,Normal
2024-09-07 10:54:00,180.56,141.36016834636243,1.277304647498648,Normal
2024-09-07 10:59:00,117.87,151.7112625826981,0.7769363855616773,Normal
2024-09-07 11:04:00,91.49,98.10646815559456,0.9325582881538351,Normal
2024-09-07 11:09:00,209.83,143.18292357150523,1.4654680513993792,Normal
2024-09-07 11:14:00,130.19,141.54367698824714,0.9197867596078497,Normal
2024-09-07 11:19:00,95.18,133.18753896225178,0.7146314192874761,Normal
2024-09-07 11:24:00,129.48,134.44110773594844,0.9630982828132271,Normal
2024-09-07 11:29:00,216.68,186.53933824039362,1.1615780459173928,Normal
2024-09-07 11:34:00,206.64,188.42265871016616,1.0966833894317134,Normal
2024-09-07 11:39:00,107.44,119.57721213552023,0.8984989537825586,Normal
2024-09-07 11:44:00,99.34,134.16210649135897,0.7404475272337665,Normal
2024-09-07 11:49:00,134.52,141.08765269656007,0.9534498407831248,Normal
2024-09-07 11:54:00,117.23,129.20754265286658,0.907299973306931,Normal
2024-09-07 11:59:00,119.67,129.57396533795975,0.9235651597747445,Normal
2024-09-07 12:04:00,110.22,103.43850369331538,1.0655606574394296,Normal
2024-09-07 12:09:00,196.01,115.02774716976558,1.7040236362337466,Normal
2024-09-07 12:14:00,104.28,143.39560081443778,0.7272189621419722,Normal
2024-09-07 12:19:00,98.88,94.34468556299227,1.0480717531670565,Normal
2024-09-07 12:24:00,120.95,148.28993026819683,0.815631916349614,Normal
2024-09-07 12:29:00,217.15,137.45423472933177,1.5797985447854792,Normal
2024-09-07 12:34:00,112.9,112.28198979898106,1.0055040902118442,Normal
2024-09-07 12:39:00,112.31,143.77335455511195,0.7811600442065831,Normal
2024-09-07 12:44:00,166.38,149.47202678246194,1.1131179765304549,Normal
2024-09-07 12:49:00,164.7,156.79335871537754,1.0504271440410633,Normal
2024-09-07 12:54:00,164.7,174.2750541038437,0.9450578044397662,Normal
2024-09-07 12:59:00,189.33,177.0422597932651,1.0694056900374154,Normal
2024-09-07 13:04:00,189.33,172.36358880409742,1.0984338473898105,Normal
2024-09-07 13:09:00,120.66,143.1822058576925,0.8427024802224578,Normal
2024-09-07 13:14:00,80.71,82.68391252311369,0.9761270062956696,Normal
2024-09-07 13:19:00,71.54,77.04012097447615,0.9286070568827589,Normal
2024-09-07 13:24:00,232.66,155.43755894902316,1.496806830814311,Normal
2024-09-07 13:29:00,95.94,104.12008014772837,0.9214360944005973,Normal
2024-09-07 13:34:00,233.62,163.68933534928212,1.4272157651657578,Normal
2024-09-07 13:39:00,99.89,94.05466066506845,1.0620420008287668,Normal
2024-09-07 13:44:00,97.15,91.88692705020286,1.0572777120614953,Normal
2024-09-07 13:49:00,148.11,107.48322232033051,1.3779825055727317,Normal
2024-09-07 13:54:00,206.87,181.57882888867758,1.1392848013510868,Normal
2024-09-07 13:59:00,206.87,192.119006987713,1.076780497898526,Normal
2024-09-07 14:04:00,206.87,191.3585079289107,1.08105985063832,Normal
2024-09-07 14:09:00,216.78,176.63037064916165,1.227308753320724,Normal
2024-09-07 14:14:00,111.92,189.80596548727027,0.589654807280049,Normal
2024-09-07 14:19:00,233.69,188.63690789605826,1.238834979890397,Normal
2024-09-07 14:24:00,233.06,194.88758858246248,1.195868868280371,Normal
2024-09-07 14:29:00,231.06,227.8358513601428,1.0141511909587957,Normal
2024-09-07 14:39:00,226.18,217.97657148029657,1.0376344506384025,Normal
2024-09-07 14:44:00,222.21,220.187668224539,1.0091845823690666,Normal
2024-09-07 14:49:00,220.58,217.52488825295364,1.0140448836525486,Normal
2024-09-07 14:54:00,217.99,214.93148476487318,1.0142301870685568,Normal
2024-09-07 14:59:00,214.78,211.34741780109985,1.016241420096888,Normal
2024-09-07 15:04:00,212.12,206.816665304836,1.0256426854545169,Normal
2024-09-07 15:09:00,209.72,206.53409591518852,1.015425559981727,Normal
2024-09-07 15:14:00,205.51,202.74384940554447,1.0136435734182123,Normal
2024-09-07 15:19:00,203.62,200.9293921068361,1.0133908128868139,Normal
2024-09-07 15:24:00,199.48,197.2396999818861,1.01135826113262,Normal
2024-09-07 15:34:00,192.15,190.3906047637404,1.0092409771923507,Normal
2024-09-07 15:39:00,187.49,185.73958125327184,1.009424048094204,Normal
2024-09-07 15:44:00,183.24,176.0329591012483,1.0409414290116343,Normal
2024-09-07 15:49:00,176.53,165.08820899758317,1.069307136299385,Normal
2024-09-07 15:54:00,169.75,159.34642594412597,1.0652890329621951,Normal
2024-09-07 15:59:00,163.46,154.1722148089744,1.060242925111594,Normal
2024-09-07 16:04:00,157.6,147.6335361476831,1.0675081293341582,Normal
2024-09-07 16:09:00,151.68,144.41291303868238,1.0503215869578857,Normal
2024-09-07 16:14:00,141.25,137.61627508126233,1.0264047614760097,Normal
2024-09-07 16:19:00,127.57,125.70742946336358,1.0148167100750338,Normal
2024-09-07 16:24:00,113.3,112.21150645747427,1.0097003736683479,Normal
2024-09-07 16:29:00,99.23,97.34272809339873,1.0193879085121846,Normal
2024-09-07 16:34:00,84.25,82.61066148387494,1.019844151913068,Normal
2024-09-07 16:39:00,68.64,68.65501788888086,0.9997812557720811,Normal
2024-09-07 16:44:00,54.55,54.34886058056469,1.0037008948722512,Normal
2024-09-07 16:49:00,40.7,40.58790847156544,1.0027616975758455,Normal
2024-09-07 16:54:00,30.9,31.00443113822145,0.9966317350653562,Normal
2024-09-07 16:59:00,23.03,21.967104033732102,1.0483858029094661,Normal
2024-09-07 17:04:00,16.4,15.701782725367963,1.044467388629954,Normal
2024-09-07 17:09:00,12.14,11.97516969508774,1.0137643398055458,Normal
2024-09-07 17:14:00,8.98,8.595840483203736,1.0446913268745404,Normal
2024-09-07 17:19:00,6.7,6.602791857187048,1.0147222788352994,Normal
2024-09-07 17:24:00,4.75,4.494967865783984,1.0567372541542153,Normal
2024-09-07 17:29:00,2.96,3.026460885224842,0.9780400647008842,Normal
2024-09-07 17:34:00,1.52,1.4813973063138277,1.026058298824795,Normal
2024-09-07 17:39:00,0.4,0.3668161724555039,1.0904644615921928,Normal
2024-09-07 17:44:00,0.0,0.03558914106666463,0.0,Normal
2024-09-08 05:39:00,0.0,0.026204606809856798,0.0,Normal
2024-09-08 05:44:00,0.0,0.002370185532910974,0.0,Normal
2024-09-08 05:49:00,0.0,0.0012001468253968253,0.0,Normal
2024-09-08 05:54:00,0.0,1.1111111111111112e-05,0.0,Normal
2024-09-08 05:59:00,0.0,0.0021784188034188034,0.0,Normal
2024-09-08 06:04:00,0.0,0.0012537981980236387,0.0,Normal
2024-09-08 06:09:00,0.0,0.004548798198023639,0.0,Normal
2024-09-08 06:14:00,0.0,0.03541318860877685,0.0,Normal
2024-09-08 06:24:00,0.0,2.553191489361702e-06,0.0,Normal
2024-09-08 06:29:00,0.0,0.003795939301600913,0.0,Normal
2024-09-08 06:34:00,0.0,0.008969410334346506,0.0,Normal
2024-09-08 06:39:00,0.0,0.00024401540681027268,0.0,Normal
2024-09-08 06:44:00,0.0,3.034170914328642e-05,0.0,Normal
2024-09-08 06:49:00,0.0,3.034170914328642e-05,0.0,Normal
2024-09-08 06:54:00,0.0,3.034170914328642e-05,0.0,Normal
2024-09-08 06:59:00,0.0,3.034170914328642e-05,0.0,Normal
2024-09-08 07:04:00,0.0,3.034170914328642e-05,0.0,Normal
2024-09-08 07:09:00,0.0,3.034170914328642e-05,0.0,Normal
2024-09-08 07:14:00,0.0,0.243011895460947,0.0,Normal
2024-09-08 07:19:00,0.0,0.33633328038158194,0.0,Normal
2024-09-08 07:24:00,0.0,0.19100558257938413,0.0,Normal
2024-09-08 07:29:00,0.0,0.09733844152599311,0.0,Normal
2024-09-08 07:34:00,0.0,0.0457411155186671,0.0,Normal
2024-09-08 07:49:00,0.0,0.1795101522484939,0.0,Normal
2024-09-08 07:54:00,0.0,0.09939915224849388,0.0,Normal
2024-09-08 07:59:00,0.0,0.7616082307394472,0.0,Normal
2024-09-08 08:04:00,0.0,92.74543007715376,0.0,Normal
2024-09-08 08:09:00,195.46,119.5264938495273,1.6352859830897901,Normal
2024-09-08 08:14:00,198.98,169.61620123804965,1.173119068506548,Normal
2024-09-08 08:19:00,202.28,196.31261668464185,1.030397349982575,Normal
2024-09-08 08:24:00,205.48,195.16062550314666,1.0528763139093698,Normal
2024-09-08 08:29:00,209.25,206.16960825150701,1.0149410564176617,Normal
2024-09-08 08:34:00,211.88,209.34751316174265,1.0120970476315174,Normal
2024-09-08 08:39:00,212.96,212.28269880602485,1.0031905623858401,Normal
2024-09-08 08:44:00,216.33,213.26211424049998,1.0143855169514089,Normal
2024-09-08 08:49:00,219.86,200.27805202450776,1.0977738088499884,Normal
2024-09-08 08:54:00,185.6,171.27174010635107,1.083658050561942,Normal
2024-09-08 08:59:00,118.17,159.76581103528898,0.7396451045079894,Normal
2024-09-08 09:04:00,122.99,146.1458001552742,0.8415568553412273,Normal
2024-09-08 09:09:00,129.42,138.4121382967679,0.9350336003227696,Normal
2024-09-08 09:14:00,137.3,141.38220300211054,0.971126471964441,Normal
2024-09-08 09:19:00,140.87,142.05130812765293,0.9916839334799271,Normal
2024-09-08 09:24:00,146.66,145.23355270758236,1.0098217475633176,Normal
